,SK_ID_CURR,TARGET
25988,193483,1.0
25989,193492,0.0
25990,193494,0.0
25992,193499,0.0
25994,193502,0.0
25995,193511,0.0
25996,193517,0.0
25998,193526,0.0
25999,193528,0.0
26000,193538,0.0
26001,193540,0.0
26003,193546,0.0
26005,193556,0.0
26007,193562,0.0
26008,193563,0.0
26009,193566,0.0
26010,193571,1.0
26012,193580,0.0
26013,193581,0.0
26014,193584,0.0
26015,193585,0.0
26016,193588,1.0
26017,193591,0.0
26018,193596,0.0
26019,193598,0.0
26021,193601,1.0
26023,193606,0.0
26024,193607,0.0
26026,193611,0.0
26027,193616,0.0
26028,193631,0.0
26030,193636,0.0
26032,193639,0.0
26033,193641,0.0
26034,193650,0.0
26035,193651,0.0
26036,193653,0.0
26038,193657,0.0
26039,193659,0.0
26040,193661,0.0
26042,193668,0.0
26043,193669,0.0
26045,193673,0.0
26046,193676,0.0
26047,193678,0.0
26048,193683,0.0
26050,193685,0.0
26051,193687,0.0
26053,193699,0.0
26054,193700,0.0
26055,193713,0.0
26058,193730,0.0
26059,193734,0.0
26060,193737,0.0
26063,193748,0.0
26065,193750,0.0
26066,193756,0.0
26067,193757,0.0
26068,193758,0.0
26071,193763,0.0
26072,193768,0.0
26073,193772,0.0
26074,193775,0.0
26075,193781,0.0
26077,193784,0.0
26078,193785,1.0
26079,193788,0.0
26080,193798,0.0
26081,193802,0.0
26082,193807,0.0
26083,193810,0.0
26084,193812,0.0
26085,193822,0.0
26088,193829,0.0
26089,193830,0.0
26090,193833,0.0
26091,193834,1.0
26093,193836,0.0
26094,193837,0.0
26095,193841,0.0
26096,193842,0.0
26098,193850,0.0
26099,193852,0.0
26100,193858,0.0
26101,193860,0.0
26103,193863,0.0
26105,193868,0.0
26107,193872,0.0
26108,193877,0.0
26109,193878,0.0
26111,193885,1.0
26112,193896,0.0
26113,193897,0.0
26114,193899,0.0
26115,193908,0.0
26116,193909,0.0
26117,193912,0.0
26118,193919,0.0
26119,193923,0.0
26120,193932,0.0
26122,193936,1.0
26123,193938,0.0
26124,193942,0.0
26125,193943,0.0
26127,193953,0.0
26128,193955,0.0
26129,193957,1.0
26131,193963,0.0
26132,193967,0.0
26134,193974,0.0
26135,193976,0.0
26136,193977,0.0
26137,193979,0.0
26138,193981,0.0
26140,193994,1.0
26141,193998,1.0
26142,194002,0.0
26143,194003,0.0
26144,194008,0.0
26145,194009,0.0
26146,194010,0.0
26147,194021,0.0
26148,194022,0.0
26149,194023,0.0
26150,194024,1.0
26151,194027,0.0
26152,194028,0.0
26155,194031,0.0
26156,194032,0.0
26157,194040,1.0
26158,194043,0.0
26159,194046,0.0
26160,194051,0.0
26164,194062,1.0
26165,194066,0.0
26167,194074,0.0
26168,194076,0.0
26169,194078,0.0
26170,194082,0.0
26171,194085,0.0
26172,194089,0.0
26173,194095,0.0
26174,194103,0.0
26175,194104,0.0
26176,194117,0.0
26177,194121,0.0
26178,194123,0.0
26179,194126,0.0
26180,194129,0.0
26182,194132,0.0
26185,194139,0.0
26187,194144,0.0
26188,194146,0.0
26189,194148,1.0
26190,194152,0.0
26191,194159,0.0
26193,194162,0.0
26196,194180,0.0
26197,194184,0.0
26198,194185,0.0
26200,194196,0.0
26201,194199,0.0
26202,194200,0.0
26205,194206,0.0
26206,194212,0.0
26207,194214,0.0
26209,194220,0.0
26212,194225,0.0
26213,194227,0.0
26214,194228,0.0
26215,194233,0.0
26216,194236,0.0
26217,194238,0.0
26218,194239,0.0
26219,194240,0.0
26221,194246,0.0
26223,194250,0.0
26224,194252,0.0
26225,194253,1.0
26226,194258,0.0
26228,194266,0.0
26229,194268,0.0
26230,194269,1.0
26231,194270,0.0
26232,194273,0.0
26233,194278,0.0
26234,194282,0.0
26235,194288,0.0
26236,194290,0.0
26237,194292,0.0
26238,194294,0.0
26239,194295,0.0
26240,194298,0.0
26242,194301,0.0
26244,194304,0.0
26247,194334,0.0
26249,194337,0.0
26251,194346,1.0
26252,194347,1.0
26253,194348,0.0
26254,194351,0.0
26255,194352,0.0
26256,194365,1.0
26258,194376,0.0
26259,194381,1.0
26261,194390,0.0
26262,194392,0.0
26263,194393,0.0
26264,194397,1.0
26265,194398,0.0
26268,194421,0.0
26271,194440,0.0
26272,194442,0.0
26273,194443,0.0
26274,194448,0.0
26275,194452,0.0
26276,194454,0.0
26279,194459,0.0
26281,194471,0.0
26282,194473,0.0
26283,194475,0.0
26284,194477,0.0
26285,194481,0.0
26287,194486,0.0
26288,194487,0.0
26290,194490,0.0
26292,194499,0.0
26293,194501,0.0
26294,194504,1.0
26295,194508,0.0
26296,194515,0.0
26298,194537,0.0
26299,194539,0.0
26300,194540,0.0
26302,194546,0.0
26303,194550,0.0
26304,194559,0.0
26305,194566,0.0
26306,194571,0.0
26307,194574,0.0
26308,194576,0.0
26309,194577,0.0
26310,194580,0.0
26311,194582,0.0
26312,194584,0.0
26313,194589,0.0
26314,194592,0.0
26316,194612,1.0
26318,194630,0.0
26319,194635,0.0
26320,194637,0.0
26321,194639,0.0
26322,194641,0.0
26327,194658,1.0
26330,194673,0.0
26331,194681,0.0
26334,194689,0.0
26335,194697,0.0
26336,194698,0.0
26337,194703,1.0
26338,194704,0.0
26339,194709,0.0
26340,194711,1.0
26341,194712,0.0
26342,194714,0.0
26343,194718,1.0
26344,194720,0.0
26346,194722,0.0
26347,194729,1.0
26348,194733,0.0
26350,194739,0.0
26351,194740,0.0
26354,194755,0.0
26356,194762,0.0
26357,194763,0.0
26358,194764,0.0
26359,194771,0.0
26360,194775,0.0
26361,194782,0.0
26362,194786,0.0
26363,194787,0.0
26365,194792,0.0
26366,194795,0.0
26368,194801,0.0
26369,194807,1.0
26370,194808,0.0
26371,194811,0.0
26372,194814,0.0
26374,194819,0.0
26377,194822,0.0
26378,194826,0.0
26379,194831,1.0
26380,194832,0.0
26381,194836,0.0
26382,194841,0.0
26383,194845,0.0
26384,194846,0.0
26385,194849,0.0
26386,194855,0.0
26388,194858,0.0
26389,194864,0.0
26390,194869,0.0
26391,194871,0.0
26394,194888,0.0
26396,194891,0.0
26398,194896,0.0
26400,194904,0.0
26401,194905,0.0
26402,194909,0.0
26403,194913,0.0
26404,194919,0.0
26405,194924,0.0
26407,194929,0.0
26408,194933,0.0
26409,194937,0.0
26410,194938,0.0
26411,194939,0.0
26412,194945,0.0
26414,194951,0.0
26418,194968,0.0
26419,194969,0.0
26420,194970,1.0
26422,194972,0.0
26424,194979,0.0
26425,194982,0.0
26426,194984,0.0
26428,194991,0.0
26429,194992,0.0
26430,194994,0.0
26431,195014,0.0
26432,195021,0.0
26433,195023,0.0
26434,195029,0.0
26435,195030,1.0
26437,195034,0.0
26439,195040,0.0
26440,195046,0.0
26441,195047,1.0
26442,195053,0.0
26443,195054,0.0
26444,195060,0.0
26445,195062,0.0
26446,195063,0.0
26447,195065,0.0
26448,195071,0.0
26449,195072,0.0
26450,195076,0.0
26451,195079,0.0
26456,195097,0.0
26457,195098,0.0
26458,195101,0.0
26459,195102,0.0
26460,195106,0.0
26461,195113,0.0
26462,195119,0.0
26463,195122,0.0
26464,195123,0.0
26465,195130,0.0
26466,195132,0.0
26467,195134,0.0
26469,195142,0.0
26470,195148,0.0
26471,195154,0.0
26472,195155,0.0
26473,195160,0.0
26474,195165,0.0
26476,195168,0.0
26477,195169,0.0
26478,195170,0.0
26479,195172,0.0
26480,195175,0.0
26481,195179,0.0
26482,195182,0.0
26484,195190,0.0
26486,195202,0.0
26487,195204,0.0
26488,195217,0.0
26489,195218,0.0
26490,195220,0.0
26491,195223,0.0
26492,195227,0.0
26495,195245,0.0
26498,195252,0.0
26499,195256,0.0
26500,195257,0.0
26502,195260,0.0
26504,195268,0.0
26505,195272,0.0
26506,195276,0.0
26507,195279,0.0
26508,195281,1.0
26509,195282,0.0
26510,195283,0.0
26511,195285,0.0
26512,195289,0.0
26514,195294,0.0
26515,195295,0.0
26517,195302,1.0
26518,195304,0.0
26519,195316,0.0
26520,195323,0.0
26521,195332,0.0
26522,195333,1.0
26523,195337,0.0
26524,195339,0.0
26525,195340,0.0
26526,195342,0.0
26528,195345,0.0
26530,195350,0.0
26532,195357,0.0
26534,195363,0.0
26535,195364,0.0
26536,195365,0.0
26537,195370,0.0
26540,195385,0.0
26541,195386,0.0
26543,195394,0.0
26544,195395,0.0
26545,195397,0.0
26546,195399,0.0
26547,195406,0.0
26548,195413,0.0
26550,195431,1.0
26551,195432,1.0
26555,195441,0.0
26556,195442,0.0
26557,195443,0.0
26558,195445,0.0
26559,195448,0.0
26560,195449,0.0
26561,195458,0.0
26562,195471,0.0
26564,195478,0.0
26565,195479,0.0
26568,195485,1.0
26569,195492,1.0
26570,195493,0.0
26571,195497,0.0
26572,195502,0.0
26573,195509,0.0
26575,195527,0.0
26576,195530,0.0
26579,195537,0.0
26582,195542,0.0
26583,195543,0.0
26584,195549,1.0
26585,195557,0.0
26587,195559,0.0
26589,195566,0.0
26590,195567,0.0
26597,195599,0.0
26598,195601,0.0
26600,195608,0.0
26601,195609,0.0
26602,195610,0.0
26603,195611,0.0
26604,195625,0.0
26606,195631,0.0
26607,195633,0.0
26609,195637,0.0
26610,195638,0.0
26611,195644,0.0
26612,195651,0.0
26613,195652,0.0
26614,195653,0.0
26616,195658,0.0
26617,195662,0.0
26618,195663,0.0
26621,195670,0.0
26622,195671,0.0
26623,195672,0.0
26624,195673,0.0
26625,195678,0.0
26626,195681,0.0
26628,195689,0.0
26629,195690,0.0
26631,195693,0.0
26632,195697,0.0
26633,195705,0.0
26634,195707,0.0
26635,195713,0.0
26637,195719,0.0
26638,195722,0.0
26640,195724,0.0
26641,195726,0.0
26644,195733,0.0
26646,195737,0.0
26647,195738,0.0
26649,195749,0.0
26651,195753,0.0
26653,195763,0.0
26654,195779,0.0
26655,195782,0.0
26656,195786,0.0
26659,195797,1.0
26661,195815,0.0
26663,195821,0.0
26664,195824,0.0
26666,195835,0.0
26668,195841,0.0
26669,195851,0.0
26671,195862,0.0
26672,195863,0.0
26673,195866,0.0
26674,195868,0.0
26675,195869,0.0
26677,195872,0.0
26678,195875,0.0
26679,195878,0.0
26680,195882,0.0
26681,195883,0.0
26682,195886,0.0
26683,195887,0.0
26684,195893,0.0
26685,195895,0.0
26686,195896,0.0
26687,195898,0.0
26688,195906,0.0
26689,195914,0.0
26690,195919,0.0
26692,195925,0.0
26694,195933,0.0
26695,195934,1.0
26696,195941,0.0
26698,195956,0.0
26700,195967,0.0
26701,195968,1.0
26702,195972,0.0
26704,195976,0.0
26705,195983,0.0
26706,195986,1.0
26708,195994,0.0
26709,195995,0.0
26712,196006,0.0
26713,196008,0.0
26714,196010,0.0
26715,196011,0.0
26717,196023,0.0
26719,196038,0.0
26720,196040,0.0
26723,196046,0.0
26724,196047,0.0
26726,196051,0.0
26727,196056,0.0
26728,196058,0.0
26730,196070,0.0
26731,196084,0.0
26732,196086,0.0
26733,196089,0.0
26734,196092,0.0
26735,196093,0.0
26736,196101,0.0
26737,196102,0.0
26738,196106,0.0
26739,196109,0.0
26740,196112,0.0
26742,196129,0.0
26743,196136,0.0
26745,196139,0.0
26746,196141,0.0
26747,196143,0.0
26749,196161,0.0
26750,196164,0.0
26751,196168,0.0
26752,196169,0.0
26753,196173,1.0
26754,196175,0.0
26755,196177,0.0
26757,196185,0.0
26759,196193,0.0
26761,196196,0.0
26762,196200,0.0
26763,196202,0.0
26764,196203,0.0
26766,196207,0.0
26767,196208,0.0
26768,196213,1.0
26769,196215,0.0
26771,196225,0.0
26772,196227,0.0
26773,196238,0.0
26774,196239,0.0
26776,196244,0.0
26777,196248,0.0
26778,196252,0.0
26779,196253,0.0
26781,196263,0.0
26783,196268,0.0
26784,196269,0.0
26785,196282,0.0
26786,196283,0.0
26789,196286,1.0
26790,196288,0.0
26791,196289,0.0
26792,196290,0.0
26793,196295,0.0
26794,196297,0.0
26795,196299,0.0
26796,196300,0.0
26797,196306,0.0
26799,196312,0.0
26801,196319,0.0
26802,196323,0.0
26805,196330,0.0
26806,196333,0.0
26807,196334,0.0
26808,196337,0.0
26809,196339,0.0
26810,196341,1.0
26812,196344,0.0
26813,196352,0.0
26814,196353,0.0
26815,196374,0.0
26817,196383,0.0
26818,196386,0.0
26821,196399,0.0
26824,196415,0.0
26825,196418,0.0
26827,196426,0.0
26828,196427,0.0
26829,196438,0.0
26830,196442,0.0
26831,196447,0.0
26832,196448,0.0
26834,196453,1.0
26837,196459,0.0
26839,196467,0.0
26840,196469,0.0
26841,196472,0.0
26842,196474,0.0
26844,196480,0.0
26845,196483,0.0
26846,196484,0.0
26847,196485,0.0
26848,196493,0.0
26851,196502,0.0
26853,196512,0.0
26855,196515,0.0
26856,196516,0.0
26857,196520,0.0
26858,196521,0.0
26859,196526,0.0
26860,196533,0.0
26861,196537,0.0
26862,196540,0.0
26863,196560,0.0
26864,196561,0.0
26865,196564,0.0
26866,196565,0.0
26867,196566,0.0
26870,196575,0.0
26871,196576,0.0
26875,196592,0.0
26876,196596,1.0
26877,196600,0.0
26879,196603,0.0
26880,196607,1.0
26882,196611,0.0
26883,196615,0.0
26885,196632,0.0
26886,196633,0.0
26887,196635,0.0
26888,196640,0.0
26889,196642,0.0
26891,196646,0.0
26892,196647,0.0
26895,196666,0.0
26896,196673,0.0
26897,196675,0.0
26898,196676,0.0
26899,196679,0.0
26900,196683,0.0
26901,196687,0.0
26903,196692,0.0
26904,196694,0.0
26906,196698,0.0
26907,196706,1.0
26909,196709,0.0
26911,196714,0.0
26912,196715,0.0
26913,196725,0.0
26915,196732,1.0
26918,196740,0.0
26919,196741,0.0
26921,196743,0.0
26922,196746,0.0
26923,196756,0.0
26924,196759,0.0
26925,196763,1.0
26926,196768,0.0
26927,196772,0.0
26929,196774,0.0
26930,196776,1.0
26931,196778,0.0
26932,196782,0.0
26933,196783,0.0
26935,196789,0.0
26936,196790,0.0
26937,196798,0.0
26938,196800,0.0
26939,196803,0.0
26940,196811,0.0
26941,196813,0.0
26942,196815,0.0
26943,196821,0.0
26944,196823,0.0
26945,196827,0.0
26947,196833,0.0
26948,196838,1.0
26950,196850,0.0
26951,196854,0.0
26952,196855,0.0
26953,196859,0.0
26954,196868,0.0
26955,196871,0.0
26958,196883,0.0
26959,196888,0.0
26960,196890,0.0
26961,196891,0.0
26964,196895,0.0
26965,196897,0.0
26967,196905,0.0
26969,196908,0.0
26970,196915,1.0
26971,196916,0.0
26974,196928,0.0
26977,196940,0.0
26978,196941,0.0
26981,196967,0.0
26982,196968,0.0
26983,196973,0.0
26984,196975,0.0
26985,196976,0.0
26986,196978,0.0
26989,196987,0.0
26990,196988,0.0
26991,196991,0.0
26992,196995,0.0
26993,196996,0.0
26994,196997,0.0
26995,197001,0.0
26997,197004,0.0
26998,197012,0.0
26999,197016,0.0
27000,197018,0.0
27001,197019,0.0
27002,197024,0.0
27003,197026,0.0
27004,197031,0.0
27006,197037,0.0
27007,197045,0.0
27008,197048,0.0
27010,197067,0.0
27011,197081,0.0
27013,197085,0.0
27014,197091,0.0
27015,197092,0.0
27016,197094,0.0
27017,197095,0.0
27018,197097,0.0
27020,197101,0.0
27021,197104,0.0
27022,197106,0.0
27023,197111,0.0
27024,197117,1.0
27026,197121,1.0
27027,197125,0.0
27028,197130,0.0
27029,197133,0.0
27030,197134,0.0
27031,197137,0.0
27033,197146,0.0
27035,197151,1.0
27036,197157,0.0
27037,197158,0.0
27039,197163,0.0
27040,197168,0.0
27041,197174,0.0
27042,197182,0.0
27044,197192,0.0
27047,197207,1.0
27048,197209,0.0
27049,197212,0.0
27050,197213,0.0
27051,197215,0.0
27052,197227,0.0
27054,197232,0.0
27055,197233,0.0
27058,197247,0.0
27060,197251,0.0
27061,197256,0.0
27062,197257,0.0
27063,197259,1.0
27064,197261,0.0
27065,197266,0.0
27066,197270,0.0
27067,197272,0.0
27069,197281,0.0
27070,197287,0.0
27071,197291,0.0
27072,197292,0.0
27073,197296,0.0
27074,197297,0.0
27075,197298,0.0
27076,197299,0.0
27078,197309,0.0
27079,197310,0.0
27080,197313,0.0
27081,197315,0.0
27082,197316,1.0
27083,197317,0.0
27084,197318,0.0
27085,197322,0.0
27088,197328,0.0
27089,197336,0.0
27090,197344,1.0
27092,197349,1.0
27096,197360,0.0
27098,197364,0.0
27099,197365,0.0
27100,197366,0.0
27101,197382,0.0
27103,197385,0.0
27105,197389,0.0
27106,197395,0.0
27107,197398,0.0
27108,197399,0.0
27109,197402,0.0
27110,197406,0.0
27111,197416,0.0
27112,197419,0.0
27113,197420,0.0
27114,197424,0.0
27115,197428,0.0
27117,197430,0.0
27118,197432,0.0
27119,197434,0.0
27120,197436,0.0
27123,197444,0.0
27125,197455,0.0
27127,197460,0.0
27128,197464,0.0
27130,197468,0.0
27132,197476,0.0
27134,197484,0.0
27135,197496,0.0
27136,197503,0.0
27137,197506,0.0
27138,197514,0.0
27139,197519,0.0
27140,197530,0.0
27141,197531,0.0
27142,197538,0.0
27143,197539,0.0
27144,197542,0.0
27145,197545,0.0
27146,197549,0.0
27148,197553,0.0
27150,197556,0.0
27151,197557,0.0
27152,197562,0.0
27153,197570,0.0
27154,197571,0.0
27155,197574,0.0
27156,197579,0.0
27157,197580,0.0
27158,197589,0.0
27159,197593,0.0
27160,197599,0.0
27161,197605,0.0
27162,197606,0.0
27163,197615,0.0
27164,197616,0.0
27166,197621,0.0
27167,197622,0.0
27168,197642,1.0
27169,197647,0.0
27171,197659,0.0
27172,197662,0.0
27173,197663,1.0
27174,197673,0.0
27175,197675,0.0
27176,197679,0.0
27177,197687,0.0
27178,197690,0.0
27179,197697,0.0
27183,197714,0.0
27184,197726,0.0
27186,197733,0.0
27189,197743,0.0
27190,197745,0.0
27192,197757,0.0
27193,197758,0.0
27194,197760,0.0
27195,197763,0.0
27196,197772,0.0
27197,197782,0.0
27198,197783,0.0
27199,197784,0.0
27200,197785,0.0
27201,197791,0.0
27202,197792,0.0
27203,197800,0.0
27204,197809,0.0
27205,197815,0.0
27207,197821,0.0
27208,197824,0.0
27210,197842,0.0
27211,197844,0.0
27212,197848,0.0
27213,197851,0.0
27214,197852,0.0
27215,197861,0.0
27216,197864,0.0
27217,197871,0.0
27218,197874,0.0
27221,197879,0.0
27222,197883,0.0
27224,197890,0.0
27225,197893,1.0
27226,197895,0.0
27227,197896,0.0
27230,197901,0.0
27231,197902,0.0
27233,197910,0.0
27234,197912,0.0
27236,197915,0.0
27237,197918,0.0
27238,197923,0.0
27239,197925,0.0
27240,197926,0.0
27241,197929,0.0
27243,197943,0.0
27244,197947,0.0
27246,197953,0.0
27247,197954,0.0
27249,197964,0.0
27250,197965,0.0
27251,197966,0.0
27252,197968,0.0
27253,197977,0.0
27254,197984,0.0
27255,197988,0.0
27256,197991,0.0
27258,197994,0.0
27260,198002,0.0
27261,198011,1.0
27262,198029,0.0
27263,198030,0.0
27264,198031,0.0
27265,198032,0.0
27266,198043,0.0
27267,198047,0.0
27268,198052,0.0
27269,198057,0.0
27270,198060,0.0
27271,198064,1.0
27272,198069,0.0
27273,198073,0.0
27275,198081,0.0
27278,198091,0.0
27279,198093,0.0
27280,198098,0.0
27282,198108,0.0
27283,198111,0.0
27284,198115,0.0
27285,198119,0.0
27286,198121,0.0
27287,198126,0.0
27288,198130,0.0
27289,198131,0.0
27290,198132,0.0
27291,198136,0.0
27292,198139,0.0
27293,198151,0.0
27294,198153,0.0
27295,198157,1.0
27296,198159,0.0
27297,198160,0.0
27298,198161,0.0
27300,198166,0.0
27301,198169,0.0
27302,198174,0.0
27303,198180,0.0
27304,198183,0.0
27306,198195,0.0
27307,198199,0.0
27308,198201,0.0
27310,198203,0.0
27311,198205,0.0
27312,198217,0.0
27314,198238,0.0
27315,198242,0.0
27316,198245,0.0
27317,198249,0.0
27318,198260,0.0
27321,198274,0.0
27322,198283,0.0
27323,198288,0.0
27324,198289,0.0
27325,198290,0.0
27327,198298,0.0
27328,198302,0.0
27332,198319,1.0
27333,198322,0.0
27334,198330,0.0
27335,198332,0.0
27336,198340,0.0
27337,198343,0.0
27339,198347,0.0
27340,198351,0.0
27342,198354,0.0
27343,198357,0.0
27344,198373,0.0
27345,198382,0.0
27346,198386,0.0
27347,198390,0.0
27348,198391,0.0
27352,198402,0.0
27353,198404,0.0
27354,198407,0.0
27355,198408,0.0
27356,198415,0.0
27357,198419,0.0
27358,198423,0.0
27359,198432,0.0
27360,198433,0.0
27362,198436,0.0
27363,198439,1.0
27364,198441,0.0
27365,198449,0.0
27366,198453,0.0
27367,198456,0.0
27368,198458,0.0
27369,198459,0.0
27371,198462,0.0
27372,198463,0.0
27373,198468,1.0
27374,198471,0.0
27375,198482,0.0
27376,198484,0.0
27377,198488,0.0
27379,198491,0.0
27382,198498,0.0
27383,198501,0.0
27385,198505,0.0
27386,198511,0.0
27387,198515,0.0
27388,198519,1.0
27389,198522,0.0
27390,198531,1.0
27391,198532,0.0
27393,198537,0.0
27394,198544,0.0
27395,198545,0.0
27396,198552,0.0
27397,198560,0.0
27398,198561,0.0
27399,198564,0.0
27401,198575,0.0
27403,198578,0.0
27404,198579,0.0
27405,198584,0.0
27406,198586,0.0
27407,198587,0.0
27408,198588,0.0
27410,198591,0.0
27411,198594,0.0
27412,198599,0.0
27413,198604,0.0
27414,198605,0.0
27416,198608,0.0
27418,198623,0.0
27419,198641,0.0
27421,198646,0.0
27422,198649,0.0
27423,198650,0.0
27425,198658,0.0
27426,198667,1.0
27427,198668,0.0
27428,198672,0.0
27429,198679,0.0
27431,198682,0.0
27432,198685,0.0
27433,198693,0.0
27434,198696,0.0
27435,198697,0.0
27436,198699,0.0
27437,198707,1.0
27441,198726,0.0
27443,198729,0.0
27444,198732,0.0
27445,198734,0.0
27446,198735,1.0
27447,198737,0.0
27449,198743,0.0
27451,198748,0.0
27452,198749,0.0
27453,198751,0.0
27454,198756,0.0
27455,198763,1.0
27456,198765,0.0
27458,198769,0.0
27459,198770,1.0
27463,198796,0.0
27464,198797,1.0
27465,198803,0.0
27466,198812,0.0
27468,198825,1.0
27472,198842,0.0
27473,198848,0.0
27474,198849,0.0
27476,198860,0.0
27477,198861,0.0
27478,198864,0.0
27479,198867,1.0
27480,198868,0.0
27482,198873,1.0
27483,198876,0.0
27484,198877,0.0
27485,198879,0.0
27486,198882,0.0
27487,198885,1.0
27489,198890,0.0
27490,198893,0.0
27491,198896,0.0
27493,198900,0.0
27494,198901,0.0
27495,198903,0.0
27497,198913,1.0
27498,198918,1.0
27499,198921,0.0
27500,198924,0.0
27501,198925,0.0
27502,198928,0.0
27504,198939,0.0
27505,198940,0.0
27507,198945,0.0
27509,198952,0.0
27511,198958,0.0
27512,198962,0.0
27513,198974,0.0
27514,198977,0.0
27515,198978,0.0
27516,198982,1.0
27517,198987,0.0
27519,198992,0.0
27520,198994,0.0
27522,199017,0.0
27523,199018,0.0
27524,199025,0.0
27526,199035,0.0
27528,199042,1.0
27529,199052,0.0
27530,199065,0.0
27531,199068,0.0
27532,199073,0.0
27533,199074,0.0
27534,199077,0.0
27535,199079,0.0
27537,199084,0.0
27538,199085,0.0
27539,199086,0.0
27540,199090,1.0
27543,199100,0.0
27544,199112,0.0
27545,199133,0.0
27546,199134,0.0
27547,199135,0.0
27548,199144,0.0
27552,199162,0.0
27553,199175,1.0
27554,199176,0.0
27556,199179,0.0
27557,199181,0.0
27558,199188,1.0
27559,199189,0.0
27560,199194,0.0
27561,199202,0.0
27562,199205,0.0
27564,199208,0.0
27565,199211,1.0
27566,199217,0.0
27567,199220,0.0
27568,199221,0.0
27569,199223,0.0
27570,199224,0.0
27572,199237,0.0
27573,199239,0.0
27574,199244,0.0
27577,199264,0.0
27578,199267,0.0
27580,199283,0.0
27581,199285,0.0
27582,199289,0.0
27583,199290,0.0
27584,199294,1.0
27585,199295,0.0
27586,199297,1.0
27587,199312,0.0
27588,199313,0.0
27590,199322,0.0
27591,199332,0.0
27592,199335,0.0
27593,199340,0.0
27594,199342,0.0
27595,199346,0.0
27596,199348,0.0
27598,199351,0.0
27600,199358,0.0
27602,199365,0.0
27603,199372,0.0
27606,199380,0.0
27607,199383,0.0
27608,199384,0.0
27609,199385,0.0
27610,199389,0.0
27611,199391,0.0
27612,199395,1.0
27613,199398,1.0
27614,199403,0.0
27616,199406,0.0
27617,199407,0.0
27618,199415,0.0
27619,199419,0.0
27620,199420,0.0
27621,199426,0.0
27623,199431,0.0
27625,199439,0.0
27626,199440,0.0
27627,199443,0.0
27628,199451,0.0
27629,199455,0.0
27630,199456,0.0
27632,199460,0.0
27633,199466,0.0
27634,199467,0.0
27636,199476,0.0
27638,199487,0.0
27639,199489,0.0
27641,199500,0.0
27643,199502,0.0
27645,199517,0.0
27647,199524,0.0
27649,199528,0.0
27650,199534,0.0
27651,199535,0.0
27652,199539,0.0
27653,199542,0.0
27654,199544,0.0
